barrio,precio,hab,baño,aseo,superficie,fecha_constr,planta,lavadero,trastero,terraza,calefaccion,parking,acc,ascensor,lat,lon,url,text
Dreta de l´Eixample,1.430 €,,1 Baño,,Superficie 55 m,,,Lavadero ,,,,,Aire acondicionado ,Ascensor ,"VGPSLat\"":41.3935300","VGPSLon\"":2.1603300",https://www.habitaclia.com/alquiler-apartamento-de_diseno_en_rambla_cataluna_dreta_de_l_eixample-barcelona-i8166003774984.htm?pag=62&f=&from=list&lo=55," Excelente piso modernista en el centro  a un paso  del famosa Casa Mila (La Pedrera). Piso se alquilan a corta estancia y larga estancia, máxima 11 meses. Apartamento cuenta con un habitación doble con  cuarto de baño completo en suite reformado recientemente con mucho gusto.  Un amplio salón muy acogedor con vistas a Rambla Cataluña y  con pequeña  cocina incorporada  totalmente equipada.  Un amplio salón con bonitos muebles y   con vistas a Rambla Cataluña. Se trata de una finca regia  catalogada, construida en 19000, con  techos altos y adornados, con sus características puertas acristaladas y amplios ventanales que le aportan mucha luz natural. La cocina de diseño, está completamente equipada con revestimiento de cerámica, está equipada con todo necesario para entrar a vivir y disfrutar. La finca tiene un ubicación inmejorable, cerca de los tiendas, restaurantes, cafés y centro cultural. Apartamento se alquila totalmente amueblado y equipado, TV, aire acondicionado frio y calor, Wi Fi, toallas, ascensor, portero.
Apartamento está ubicados en la zona VIP de la ciudad. A pocos metros de la famosa Casa Mila (La Pedrera) de Gaudí. Rodeado de las mejores tiendas, restaurantes, cafeterías y las principales atracciones culturales. Hay varias líneas de metro / metro y autobuses a los pies del edificio."
Dreta de l´Eixample,2.850 €,3 habitaciones,2 Baños,,Superficie 125 m,,,,,,Calefacción ,,Aire acondicionado ,,"VGPSLat\"":41.3972312","VGPSLon\"":2.1613793",https://www.habitaclia.com/alquiler-apartamento-piso_con_encanto_en_dreta_de_l_eixample-barcelona-i30466000006893.htm?pag=61&f=&from=list&lo=55," 

Comprueba la disponibilidad y reserva el apartamento online en nuestra página web.

Homelike es una plataforma online de reservas de apartamentos amueblados para estancias cortas o largas. Todas las facturas y los servicios públicos  . Las visitas no están disponibles para la mayoría de las propiedades ya que nuestro proceso de reserva es 100% en línea. Cuando pregunte sobre una propiedad, por favor indique el número de referencia de la propiedad arriba.

Encantador piso en Barcelona con 2 habitaciones dobles grandes y habitación individual en la entrada para una estancia perfecta en Barcelona. dos baños completos con ducha, cocina amplia y totalmente equipada con lavavajillas, horno y utensilios de cocina.
El gran salón te ofrece unas vistas impresionantes hacia Barcelona, Paseo de Gracia y también la majestuosa Avenida Diagonal. Los sofás cama del salón se pueden convertir en sofá cama para alojar a 2 personas más.
Los inquilinos utilizan nuestra plataforma para evitar las visitas de apartamentos y reservar el apartamento deseado en cuestión de minutos. Después de solicitar más detalles, le enviaremos las instrucciones de reserva por correo electrónico."
Dreta de l´Eixample,1.100 €,4 habitaciones,2 Baños,,Superficie 100 m,,Planta número 5,Lavadero ,,,Calefacción ,,Aire acondicionado ,Ascensor ,"VGPSLat\"":41.3956805","VGPSLon\"":2.1834886",https://www.habitaclia.com/alquiler-piso-habitatge_reformat_al_costat_de_larc_de_triomf_sardenya_dreta_de_l_eixample-barcelona-i500004110293.htm?pag=62&f=&from=list&lo=55," Habitatge de 100m2 amb 4 dormitoris, 2 dobles i 2 individuals. Menjador amb mobiliari inclós. Cuina reformada equipada amb nevera combi, rentaplats, vitroceràmica i microones. Lavabos reformats amb plats de dutxa i un amb bidet. Aire Acondicionat amb bomba de calor. Calentador de llum per l´aigua calenta. Fibra a l´edifici. Ascensor. *** Excel·lent zona i molt ben comunicada amb tot tipus de transports, trens, autobusos i metros. Condicions: Es fa Assegurança d´impagament i s´ha de passar el filtre de la companya asseguradora. 2 mesos de fiança, el mes en curs i un mes per la gestió. Abstenir-se Immobiliàries, gràcies."
Dreta de l´Eixample,1.500 €,,1 Baño,,Superficie 35 m,,,,,,Calefacción ,,Aire acondicionado ,,"VGPSLat\"":41.3984770","VGPSLon\"":2.1727717",https://www.habitaclia.com/alquiler-apartamento-sagrada_familia_atico_estudio_dreta_de_l_eixample-barcelona-i30466000007794.htm?pag=62&f=&from=list&lo=55," 

Comprueba la disponibilidad y reserva el apartamento online en nuestra página web.

Homelike es una plataforma online de reservas de apartamentos amueblados para estancias cortas o largas. Todas las facturas y los servicios públicos  . Las visitas no están disponibles para la mayoría de las propiedades ya que nuestro proceso de reserva es 100% en línea. Cuando pregunte sobre una propiedad, por favor indique el número de referencia de la propiedad arriba.

Acogedor ático estudio en uno de los distritos más sofisticados de Barcelona. El apartamento está completamente amueblado y equipado para entrar a vivir.
El estudio es de 35 m2 y ofrece una habitación con cama doble, armario grande y sofá, una cocina totalmente equipada con lavadora y un lavabo con ducha. 

Los inquilinos utilizan nuestra plataforma para evitar las visitas de apartamentos y reservar el apartamento deseado en cuestión de minutos. Después de solicitar más detalles, le enviaremos las instrucciones de reserva por correo electrónico."
Dreta de l´Eixample,1.400 €,2 habitaciones,1 Baño,,Superficie 80 m,Año construcción 1980,,,,,Calefacción ,Sin plaza parking,Aire acondicionado ,Ascensor ,"VGPSLat\"":41.3945900","VGPSLon\"":2.1657900",https://www.habitaclia.com/alquiler-piso-en_en_de_80_m2_dreta_de_l_eixample-barcelona-i18654003737140.htm?pag=62&f=&from=list&lo=55," IDEAL PAREJAS/FAMILIAS PEQUEÑAS Preciosas viviendas en Paseo de Gracia esquina con calle Valencia. Esta vivienda está situada en una de las zonas más privilegiadas de la ciudad condal, ofreciendo una experiencia top de Barcelona. La vivienda tiene dos dormitorios, uno doble y uno individual y está íntegramente reformada. Tiene un baño de cuatro piezas precioso, una cocina envidiable y está mimado al detalle. La zona común es una fantasía. Piscina climatizada, parque infantil, zona picnic, conserje y todo tipo de detalles y lujos. Ven a visitar los pisos antes de que sea demasiado tarde.

El inmueble cuenta con las siguientes calidades: aire acondicionado, ascensor, calefacción individual, exterior, jardín, luminoso, orientación este, orientación sur, piscina, reformado, suelo parquet"
Dreta de l´Eixample,1.250 €,2 habitaciones,1 Baño,,Superficie 70 m,Año construcción 1900,,,,,Calefacción ,,,Ascensor ,"VGPSLat\"":41.3932287","VGPSLon\"":2.1658429",https://www.habitaclia.com/alquiler-piso-vivienda_completamente_amueblada_en_el_corazon_del_eixample_dreta_de_l_eixample-barcelona-i31364000000079.htm?pag=62&f=&from=list&lo=55," Magnífico piso situado en el centro del Eixample, en una de las zonas con más vida y alegría de la ciudad condal. Vivienda en excelente estado de conservación (1920), con orientación Nordeste, exterior y magnificas vistas.. Por sólo 1.250€, dispone de un total de 60m2. Consta de 1 habitación doble y 1 baño con mueble flotante, mampara de doble cristal, suelo laminado, con cocina completamente equipada con electrodomésticos de última generación y un gran salón comedor. Dispone de ascensor. Totalmente amueblada. Rodeada de colegios, comercios para ir de compras, supermercados y restaurantes para comer bien. Muy bien comunicada mediante metros de Diagonal L5-L3, Girona L4 y Paseo de Gracia L2, L3 Y L4. También se dispone de estación de tren Paseo de gracia y multiples conexiones con lineas de bús. Las propuestas turísticas que nos presenta esta ubicación nos invita a visitar La Pedrera, Casa Milà o la Casa Batlló que están a tan solo 5 minutos del inmueble, además de las incontables propuestas de oció y restauración.  GASTOS DE AGUA, LUZ, GAS E INTERNET NO INCLUIDOS EN LA CUOTA MENSUAL: 150€/MES DISPONIBLE  A PARTIR DEL VISITAS A PARTIR DEL 3/6/2021 NO SUJETO A INDEX LLOGER (13.12EUR/M2) // CERTIFICADO ENERGÉTICO: E"
Dreta de l´Eixample,1.500 €,2 habitaciones,1 Baño,,Superficie 65 m,,,,,,Calefacción ,,Aire acondicionado ,Ascensor ,,,https://www.habitaclia.com/alquiler-apartamento-amplio_de_2_dormitorios_en_dreta_ei_dreta_de_l_eixample-barcelona-i30785000000576.htm?pag=62&f=&from=list&lo=55," ¡DISPONIBLE PARA ALQUILER EN MONTLY ENTRE 2 Y 11 MESES!   Este apartamento de dos dormitorios viene totalmente amueblado con todas las comodidades necesarias y está listo para ser trasladado, el baño es bastante moderno y también espacioso, la cocina está totalmente equipada con todos los utensilios necesarios, el comedor está junto a la cocina, el salón es muy cómodo e incluye un televisor. Hay una habitación individual si alguna vez tienes a alguien que se hospede, el apartamento es perfecto para parejas.   El edificio también tiene un ascensor si lo necesita, el apartamento tiene aire acondicionado para los días calurosos de verano y Wi-Fi.   La estancia mínima es de un mes   Precio: 1500 €/mes + depósito de 2 meses + comisión de servicio de 1 mes* (+21% IVA)   *la tarifa de servicio es el 10% del alquiler anual si se alquila al año    ...
Barcelona"
Dreta de l´Eixample,950 €,2 habitaciones,1 Baño,,Superficie 55 m,,,,,,Sin calefacción,Sin plaza parking,Aire acondicionado ,Sin ascensor,"VGPSLat\"":41.3975590","VGPSLon\"":2.1674930",https://www.habitaclia.com/alquiler-piso-en_en_de_55_m2_dreta_de_l_eixample-barcelona-i30080000000388.htm?pag=62&f=&from=list&lo=55," Apartamento con vistas a la Sagrada Familia Este piso se encuentra en Carrer de Mallorca, , Barcelona, Barcelona, en la zona del SAGRADA FAMILIA.  Disponible desde el 21 de mayo hasta inicio de febrero 2022, precio por mes 950 euros, (esto incluye hasta 100 euros de suministros por mes) Dispone de un dormitorio de matrimonio y uno individual, baño con ducha y salón comedor con cocina americana, aire acondicionado, internet, y pequeños balcones que dan a la c/Mallorca con vistas a la Sagrada Familia. Si estás interesad@ en hacerle una visita no dudes en contactarnos!

El inmueble cuenta con las siguientes calidades: aire acondicionado, amueblado, balcón, cocina americana, cocina amueblada, internet"
Dreta de l´Eixample,2.900 €,3 habitaciones,2 Baños,,Superficie 180 m,,,,,,Calefacción ,,Aire acondicionado ,Ascensor ,"VGPSLat\"":41.3992900","VGPSLon\"":2.1678580",https://www.habitaclia.com/alquiler-piso-temporal_en_calle_provenza_dreta_de_l_eixample-barcelona-i8166003732193.htm?pag=62&f=&from=list&lo=55," En una finca señorial el piso contorna el chaflán de manzana con sus largos balcones. Con espacios amplios distribuidos en recibidor y una antesala que da al gran salón comedor. De un lado el acogedor espacio con el sofá y obras de arte tiene una enorme porta corredera de cristal que enseña las columnas y se abre al  balcón al largo del chaflán. Por otro lado el ambiente comedor dispone de una bonita mesa con ocho plazas. Decorados con varios tipos de obras de arte, el salón y comedor tiene una atmosfera alegre y es un espacio ideal para recibir y apreciar la colección. Siguiendo el chaflán hay una habitación doble con balcón, aire acondicionado y calefacción por Split, obras de arte muy bonitas en las paredes. Contiguo hay el espacio vestidor y a la vez espacio lectura con gran armários . Por el otro lado del salón hay una habitación doble interior con gran ventana. Al lado está el baño completo principal.  Continuando por el pasillo se encuentra la cocina equipada, con espacio comedor .  Luego hay otra habitación doble muy amplia con armario empotrado y un baño completo.
Ubicado en el chaflán de una manzana entre Diagonal y Paseo Sant Joan en piso alto con vistas a dos ventos. Zona tranquila a pocos pasos de Paseo Sant Joan con sus jardines y parques infantil, el metro Verdaguer. Por el camino se puede disfrutar la estupenda vista de la Catedral de la Sagrada Familia. Bajando el paseo Sant Joan hay una gran variedad de restaurantes y cafés a lo largo de los jardines y ruta de bicicleta pasando por la Plaza Tetuán, Arco del Triunfo  hasta llegar al parque Ciutadella. Por otro lado subes Diagonal hacia el Paseo de Gracia pasando por la casa de las Puntas.  Vecino del barrio de Gracia donde hay las más variadas opciones desde entretenimiento, cines, teatros, eventos, escuelas y comercios. Muy bien conectado con metro y líneas de bus ."
Dreta de l´Eixample,2.800 €,2 habitaciones,2 Baños,,Superficie 66 m,,,,,,Calefacción ,,Aire acondicionado ,Ascensor ,"VGPSLat\"":41.3880630","VGPSLon\"":2.1690860",https://www.habitaclia.com/alquiler-atico-exclusivo_con_terraza_passeig_de_gracia_dreta_de_l_eixample-barcelona-i8166003733843.htm?pag=62&f=&from=list&lo=55," Junto a la emblemática Plaça Catalunya, en Paseo de Gracia, encontramos esta propiedad reformada, de diseño. Se encuentra localizada en una finca rehabilitada integralmente en el año 1999, con servicio de portería y vigilancia las 24 hortas. La vivienda está dividida en dos plantas.  En la primera encontraremos la cocina, totalmente reformada y completa, El dormitorio principal tiene alrededor de 10 mts cuadrados, y encontramos salón comedor, consta de un grandes ventanas con doble cristal que aíslan totalmente el ruido. La segunda planta un terraza con  espectaculares vistas y decorada con un estilo moderno,  romántico y confortable
La magnifica propiedad se encuentra en pleno Paseo de Gracia, una de las calles más emblemáticas de la ciudad y con una ubicación idílica. En esta zona disponemos de todos los servicios a unos paso encontramos el CORTE INGLES, tienda APPLE, y las mejores tiendas de lujo. Todo tipo de transporte público, comercios, colegios, restaurantes de todo tipo y plazas de parking opcional no incluidas en el precio. Muy cerca del metro parada plaza Cataluña, y renfe y de paradas de autobuses y taxis."
